SMAD1	GO:0000978
SMAD2	GO:0000978
SMAD3	GO:0000978
SMAD4	GO:0000978
SMAD5	GO:0000978
ZNF239	GO:0000978
SMAD9	GO:0000978
MAF	GO:0000978
EZH2	GO:0000979
RUVBL2	GO:0000979
POU2F1	GO:0000979
GBX2	GO:0000979
GTF2A1	GO:0000979
GTF2B	GO:0000979
TBPL1	GO:0000979
FOS	GO:0000979
RELA	GO:0000979
STAT1	GO:0000979
TAF1	GO:0000979
HDAC1	GO:0000979
CEBPB	GO:0000979
TBP	GO:0000979
SOX9	GO:0000987
MSX1	GO:0000987
LHX1	GO:0000987
SP1	GO:0000987
SP3	GO:0000987
TCF3	GO:0000987
ARNT	GO:0000987
TCF12	GO:0000987
KLF1	GO:0000987
MTF1	GO:0000987
NFE2	GO:0000987
NFE4	GO:0000987
GATA3	GO:0000987
AHR	GO:0000987
XBP1	GO:0000987
E2F7	GO:0000987
UHRF1	GO:0000987
ISL2	GO:0000987
HMGB2	GO:0000987
E2F1	GO:0000987
E2F2	GO:0000987
E2F3	GO:0000987
PAX2	GO:0000987
ISL1	GO:0000987
HMGA1	GO:0000987
TEAD1	GO:0000987
FOXH1	GO:0000987
KLF4	GO:0000987
YY1	GO:0000987
ATF2	GO:0000987
TFAP2B	GO:0000987
TFCP2	GO:0000987
TFDP1	GO:0000987
TP53	GO:0000987
SMAD2	GO:0000987
SMAD3	GO:0000987
NCOA3	GO:0000993
CCAR2	GO:0000993
GTF2B	GO:0000993
CDC73	GO:0000993
URI1	GO:0000993
SMYD2	GO:0000993
RECQL5	GO:0000993
AGO2	GO:0000993
HNRNPU	GO:0000993
ERCC5	GO:0000993
PAF1	GO:0000993
MYC	GO:0001046
MMP12	GO:0001046
TBP	GO:0001046
NPM1	GO:0001046
HDAC1	GO:0001046
TP53	GO:0001046
AGO2	GO:0001046
TAF4	GO:0001046
NR3C1	GO:0001046
ZBTB17	GO:0001046
KLF10	GO:0001046
MTA2	GO:0001085
PIAS4	GO:0001085
GFI1B	GO:0001085
DACT1	GO:0001085
TBX3	GO:0001085
HDAC5	GO:0001085
ATN1	GO:0001085
SPI1	GO:0001085
PIAS3	GO:0001085
HDAC4	GO:0001085
NFATC1	GO:0001085
PITX1	GO:0001085
GATA1	GO:0001085
GATA4	GO:0001085
GBX2	GO:0001085
HES1	GO:0001085
ELK1	GO:0001085
ATF4	GO:0001085
LHX3	GO:0001085
CTNNB1	GO:0001085
TEAD3	GO:0001085
SMAD4	GO:0001085
KLF4	GO:0001085
SPEN	GO:0001085
TAL1	GO:0001085
PIAS2	GO:0001085
PIAS1	GO:0001085
CREBBP	GO:0001085
MEF2A	GO:0001085
AR	GO:0001085
EP300	GO:0001085
HCLS1	GO:0001085
GSK3B	GO:0001085
TP53	GO:0001085
KDM1A	GO:0001085
HDAC1	GO:0001085
HIRA	GO:0001085
CRX	GO:0001085
BHLHE41	GO:0001102
DUSP26	GO:0001102
NCOR1	GO:0001102
JUN	GO:0001102
TBX3	GO:0001102
EXOSC9	GO:0001102
