GO-LABEL	PROTEIN	GO-LABEL-TYPE
GO:0061512	SNX10	biological_process
GO:0061512	TTC21B	biological_process
GO:0061512	WDR35	biological_process
GO:0061512	BBS1	biological_process
GO:0061512	BBS4	biological_process
GO:0061512	ROPN1B	biological_process
GO:0061512	IFT122	biological_process
GO:0061512	DZIP1	biological_process
GO:0061512	BBS9	biological_process
GO:0061512	TUB	biological_process
GO:0061512	ROPN1	biological_process
GO:0061512	CCDC39	biological_process
GO:0061512	TULP1	biological_process
GO:0061512	TULP2	biological_process
GO:0061512	TULP3	biological_process
GO:0061512	ARF4	biological_process
GO:0061512	RAB11FIP3	biological_process
GO:0061564	CAMSAP2	biological_process
GO:0061564	NEFH	biological_process
GO:0061564	MAPT	biological_process
GO:0061564	PLP1	biological_process
GO:0061564	SPRY3	biological_process
GO:0061564	TRIM32	biological_process
GO:0061564	DYNLT1	biological_process
GO:0061564	TSPAN2	biological_process
GO:0061564	L1CAM	biological_process
GO:0061564	MAPK8IP3	biological_process
GO:0061564	MARK2	biological_process
GO:0061952	KIF20A	biological_process
GO:0061952	CHMP4B	biological_process
GO:0061952	CHMP3	biological_process
GO:0061952	CHMP4C	biological_process
GO:0061952	CHMP7	biological_process
GO:0061952	CHMP2A	biological_process
GO:0061952	CHMP1B	biological_process
GO:0061952	CHMP1A	biological_process
GO:0061952	CHMP2B	biological_process
GO:0061952	VPS4A	biological_process
GO:0061952	VPS4B	biological_process
GO:0061952	CHMP5	biological_process
GO:0061952	MITD1	biological_process
GO:0061952	CHMP4A	biological_process
GO:0061952	CHMP6	biological_process
GO:0061952	CEP55	biological_process
GO:0061952	PDCD6IP	biological_process
GO:0065003	HFE	biological_process
GO:0065003	SOX9	biological_process
GO:0065003	KNTC1	biological_process
GO:0065003	MAGI1	biological_process
GO:0065003	CLDN14	biological_process
GO:0065003	DLG5	biological_process
GO:0065003	TRAF1	biological_process
GO:0065003	TRAF2	biological_process
GO:0065003	CHCHD10	biological_process
GO:0065003	CLGN	biological_process
GO:0065003	ZNF148	biological_process
GO:0065003	GPAA1	biological_process
GO:0065003	SPG7	biological_process
GO:0065003	OCLN	biological_process
GO:0065003	MATN1	biological_process
GO:0065003	MAX	biological_process
GO:0065003	CD2AP	biological_process
GO:0065003	WASF3	biological_process
GO:0065003	NAPG	biological_process
GO:0065003	PEX14	biological_process
GO:0065003	CARD10	biological_process
GO:0065003	EXT1	biological_process
GO:0065003	GCH1	biological_process
GO:0065003	GCHFR	biological_process
GO:0065003	TUBGCP2	biological_process
GO:0065003	TUBGCP4	biological_process
GO:0065003	MDM2	biological_process
GO:0065003	MDM4	biological_process
GO:0065003	PICALM	biological_process
GO:0065003	ST13	biological_process
GO:0065003	ADD2	biological_process
GO:0065003	LIN7A	biological_process
GO:0065003	VAMP3	biological_process
GO:0065003	BID	biological_process
GO:0065003	FANCA	biological_process
GO:0065003	FANCC	biological_process
GO:0065003	PARD6B	biological_process
GO:0065003	PTK2B	biological_process
GO:0065003	PPARGC1A	biological_process
GO:0065003	MDN1	biological_process
GO:0065003	GLDC	biological_process
GO:0065003	YAP1	biological_process
GO:0065003	NUP210	biological_process
GO:0065003	AFG3L2	biological_process
GO:0065003	VAMP2	biological_process
GO:0065003	LPXN	biological_process
GO:0065003	MITF	biological_process
GO:0065003	FGA	biological_process
GO:0065003	DLG4	biological_process
GO:0065003	HES1	biological_process
GO:0065003	PPIH	biological_process
GO:0065003	SNX9	biological_process
GO:0065003	SKAP2	biological_process
GO:0065003	WASF1	biological_process
GO:0065003	MNAT1	biological_process
GO:0065003	TAPBP	biological_process
GO:0065003	PML	biological_process
GO:0065003	KPNA3	biological_process
GO:0065003	SHANK1	biological_process
GO:0065003	VIL1	biological_process
GO:0065003	TEAD2	biological_process
GO:0065003	WASL	biological_process
GO:0065003	AIMP2	biological_process
GO:0065003	DET1	biological_process
GO:0065003	WAS	biological_process
GO:0065003	WIPF1	biological_process
GO:0065003	SH3BGR	biological_process
GO:0065003	CAPG	biological_process
GO:0065003	CAPN3	biological_process
GO:0065003	CAPZA1	biological_process
GO:0065003	CAPZA2	biological_process
GO:0065003	APBA1	biological_process
GO:0065003	RANBP9	biological_process
GO:0065003	APC	biological_process
GO:0065003	IKBKG	biological_process
GO:0065003	GEMIN5	biological_process
GO:0065003	LAMC1	biological_process
GO:0065003	DNM1L	biological_process
GO:0065003	TEAD1	biological_process
GO:0065003	FAS	biological_process
GO:0065003	NUPR1	biological_process
GO:0065003	PPID	biological_process
GO:0065003	CREBBP	biological_process
GO:0065003	TCAP	biological_process
GO:0065003	TFAP4	biological_process
GO:0065003	SLC2A1	biological_process
GO:0065003	CCNB1	biological_process
GO:0065003	SLC7A9	biological_process
GO:0065003	WDR19	biological_process
GO:0065003	KIFAP3	biological_process
GO:0065003	PPP2R1A	biological_process
GO:0065003	CD3E	biological_process
GO:0065003	CD3G	biological_process
GO:0065003	OTX2	biological_process
GO:0065003	OXA1L	biological_process
GO:0065003	LLGL1	biological_process
GO:0065003	NDUFAF1	biological_process
GO:0065003	CD40	biological_process
GO:0065003	TSPAN4	biological_process
GO:0065003	CD74	biological_process
GO:0065003	RIMS1	biological_process
GO:0065003	MAPK3	biological_process
GO:0065003	ZW10	biological_process
GO:0065003	PARD3	biological_process
GO:0065003	REPS2	biological_process
GO:0065003	IL1RAP	biological_process
GO:0065003	IL2RB	biological_process
GO:0065003	HES5	biological_process
GO:0065003	EPB41	biological_process
GO:0065003	TP53	biological_process
GO:0065003	NCKAP1L	biological_process
GO:0070059	DAB2IP	biological_process
GO:0070059	TRAF2	biological_process
GO:0070059	RNF186	biological_process
GO:0070059	UBE2K	biological_process
GO:0070059	CEBPB	biological_process
GO:0070059	DNAJC10	biological_process
GO:0070059	ERN1	biological_process
GO:0070059	TRIB3	biological_process
GO:0070059	AIFM1	biological_process
GO:0070059	APAF1	biological_process
GO:0070059	BRSK2	biological_process
GO:0070059	BAK1	biological_process
GO:0070059	BAX	biological_process
GO:0070059	CASP4	biological_process
GO:0070059	ATF4	biological_process
GO:0070059	BCL2	biological_process
GO:0070059	TNFRSF10B	biological_process
GO:0070059	PPP1R15A	biological_process
GO:0070059	TMBIM6	biological_process
GO:0070059	ERN2	biological_process
GO:0070059	ATP2A1	biological_process
GO:0070059	ATP2A3	biological_process
GO:0070059	BBC3	biological_process
GO:0070059	BAG6	biological_process
GO:0070059	DDIT3	biological_process
GO:0070059	TP53	biological_process
GO:0070059	CHAC1	biological_process
GO:0070059	MAP3K5	biological_process
GO:0070059	PML	biological_process
GO:0070059	ITPR1	biological_process
GO:0070098	CXCR5	biological_process
GO:0070098	CCL17	biological_process
GO:0070098	PTK2B	biological_process
GO:0070098	CCR10	biological_process
GO:0070098	CCL18	biological_process
GO:0070098	XCR1	biological_process
GO:0070098	CCR2	biological_process
GO:0070098	CXCR3	biological_process
GO:0070098	CCL4L1	biological_process
GO:0070098	GPR17	biological_process
GO:0070098	CXCR6	biological_process
GO:0070098	CXCL10	biological_process
GO:0070098	CCR9	biological_process
GO:0070098	TFF2	biological_process
GO:0070098	CXCL9	biological_process
GO:0070098	XCL2	biological_process
GO:0070098	CXCL13	biological_process
GO:0070098	CCRL2	biological_process
GO:0070098	CCL1	biological_process
GO:0070098	PF4	biological_process
GO:0070098	PF4V1	biological_process
GO:0070098	CCL2	biological_process
GO:0070098	CCL3	biological_process
GO:0070098	CCL3L1	biological_process
GO:0070098	CCR1	biological_process
GO:0070098	CCL4	biological_process
GO:0070098	CCR3	biological_process
GO:0070098	CCR4	biological_process
GO:0070098	CCR5	biological_process
GO:0070098	CCR6	biological_process
GO:0070098	CCL5	biological_process
GO:0070098	CCR8	biological_process
GO:0070098	CCL7	biological_process
GO:0070098	CMKLR1	biological_process
GO:0070098	CCL8	biological_process
GO:0070098	CCL11	biological_process
GO:0070098	CCL19	biological_process
GO:0070098	CCL13	biological_process
GO:0070098	CCL14	biological_process
GO:0070098	CCL15	biological_process
GO:0070098	PPBP	biological_process
GO:0070098	CCL22	biological_process
GO:0070098	CCL23	biological_process
GO:0070098	CCL20	biological_process
GO:0070098	CCL21	biological_process
GO:0070098	CCL25	biological_process
GO:0070098	CXCL1	biological_process
GO:0070098	CXCL2	biological_process
GO:0070098	CXCL3	biological_process
GO:0070098	CXCL6	biological_process
GO:0070098	CXCL11	biological_process
GO:0070098	CXCL5	biological_process
GO:0070098	XCL1	biological_process
GO:0070098	CCL3L3	biological_process
GO:0070098	CX3CL1	biological_process
GO:0070098	CXCL12	biological_process
GO:0070098	CX3CR1	biological_process
GO:0070098	FOXC1	biological_process
GO:0070098	CXCR1	biological_process
GO:0070098	CXCR2	biological_process
GO:0070098	CCL16	biological_process
GO:0070102	SPI1	biological_process
GO:0070102	FER	biological_process
GO:0070102	CBL	biological_process
GO:0070102	JAK1	biological_process
GO:0070102	JAK2	biological_process
GO:0070102	YAP1	biological_process
GO:0070102	CTR9	biological_process
GO:0070102	IL6	biological_process
GO:0070102	IL6R	biological_process
GO:0070102	IL6ST	biological_process
GO:0070102	PTPN11	biological_process
GO:0070102	STAT1	biological_process
GO:0070102	STAT3	biological_process
GO:0070102	SRC	biological_process
GO:0070102	SMAD4	biological_process
GO:0070102	CEBPA	biological_process
GO:0070102	SOCS3	biological_process
GO:0070106	TYK2	biological_process
GO:0070106	EBI3	biological_process
GO:0070106	JAK1	biological_process
GO:0070106	JAK2	biological_process
GO:0070106	IL27RA	biological_process
GO:0070106	STAT1	biological_process
GO:0070106	IL6ST	biological_process
GO:0070106	CANX	biological_process
GO:0070106	STAT3	biological_process
GO:0070106	IL27	biological_process
GO:0070106	CRLF1	biological_process
GO:0070125	MRPS31	biological_process
GO:0070125	MRPL23	biological_process
GO:0070125	MRPL12	biological_process
GO:0070125	MRPS12	biological_process
GO:0070125	MRPL37	biological_process
GO:0070125	MRPL44	biological_process
GO:0070125	MRPL51	biological_process
GO:0070125	MRPL30	biological_process
GO:0070125	MRPL27	biological_process
GO:0070125	MRPL43	biological_process
GO:0070125	MRPS27	biological_process
GO:0070125	MRPL10	biological_process
GO:0070125	MRPS35	biological_process
GO:0070125	MRPL19	biological_process
GO:0070125	MRPS36	biological_process
GO:0070125	MRPS22	biological_process
GO:0070125	TUFM	biological_process
GO:0070125	MRPL35	biological_process
GO:0070125	MRPS30	biological_process
GO:0070125	DAP3	biological_process
GO:0070125	MRPL16	biological_process
GO:0070125	ERAL1	biological_process
GO:0070125	MRPS17	biological_process
GO:0070125	MRPS21	biological_process
GO:0070125	AURKAIP1	biological_process
GO:0070125	CHCHD1	biological_process
GO:0070125	MRPL49	biological_process
GO:0070125	MRPL24	biological_process
GO:0070125	PTCD3	biological_process
GO:0070125	MRPL50	biological_process
GO:0070125	MRPL20	biological_process
GO:0070125	MRPL21	biological_process
GO:0070125	MRPS28	biological_process
GO:0070125	MRPL47	biological_process
GO:0070125	MRPS18B	biological_process
GO:0070125	MRPL42	biological_process
GO:0070125	MRPL55	biological_process
GO:0070125	MRPL53	biological_process
GO:0070125	MRPL54	biological_process
GO:0070125	MRPL13	biological_process
GO:0070125	MRPL28	biological_process
GO:0070125	MRPS16	biological_process
GO:0070125	MRPS18C	biological_process
GO:0070125	MRPL52	biological_process
GO:0070125	MRPL33	biological_process
GO:0070125	MRPL45	biological_process
GO:0070125	GADD45GIP1	biological_process
GO:0070125	TSFM	biological_process
GO:0070125	MRPL2	biological_process
GO:0070125	MRPS18A	biological_process
GO:0070125	MRPL4	biological_process
GO:0070125	MRPL17	biological_process
GO:0070125	MRPL39	biological_process
GO:0070125	MRPS10	biological_process
GO:0070125	MRPS7	biological_process
GO:0070125	MRPL18	biological_process
GO:0070125	OXA1L	biological_process
GO:0070125	MRPL15	biological_process
GO:0070125	MRPL14	biological_process
GO:0070125	MRPL22	biological_process
GO:0070125	MRPS2	biological_process
GO:0070125	MRPS25	biological_process
GO:0070125	MRPS26	biological_process
GO:0070125	MRPS24	biological_process
GO:0070125	MRPL48	biological_process
GO:0070125	MRPS14	biological_process
GO:0070125	MRPS15	biological_process
GO:0070125	MRPS23	biological_process
GO:0070125	MRPS33	biological_process
GO:0070125	MRPS11	biological_process
GO:0070125	MRPS9	biological_process
GO:0070125	MRPS6	biological_process
GO:0070125	MRPS5	biological_process
GO:0070125	MRPS34	biological_process
GO:0070125	MRPL41	biological_process
GO:0070125	MRPL40	biological_process
GO:0070125	MRPL38	biological_process
GO:0070125	MRPL36	biological_process
GO:0070125	MRPL34	biological_process
GO:0070125	MRPL3	biological_process
GO:0070125	MRPL32	biological_process
GO:0070125	MRPL46	biological_process
GO:0070125	GFM1	biological_process
GO:0070125	MRPL11	biological_process
GO:0070125	MRPL9	biological_process
GO:0070125	MRPL1	biological_process
GO:0070126	MRPS31	biological_process
GO:0070126	MRPL23	biological_process
GO:0070126	MRPL12	biological_process
GO:0070126	MRPS12	biological_process
GO:0070126	MRPL37	biological_process
GO:0070126	MRPL44	biological_process
GO:0070126	MRPL51	biological_process
GO:0070126	MRPL30	biological_process
GO:0070126	MRPL27	biological_process
GO:0070126	MRPL43	biological_process
GO:0070126	MRPS27	biological_process
GO:0070126	MRPL10	biological_process
GO:0070126	MRPS35	biological_process
GO:0070126	MRPL19	biological_process
GO:0070126	MRPS36	biological_process
GO:0070126	MRPS22	biological_process
GO:0070126	MRPL35	biological_process
GO:0070126	MRPS30	biological_process
GO:0070126	DAP3	biological_process
GO:0070126	MRPL16	biological_process
GO:0070126	ERAL1	biological_process
GO:0070126	MRPS17	biological_process
GO:0070126	MRPS21	biological_process
GO:0070126	AURKAIP1	biological_process
GO:0070126	CHCHD1	biological_process
GO:0070126	MRPL49	biological_process
GO:0070126	MRPL24	biological_process
GO:0070126	MRRF	biological_process
GO:0070126	MTRF1L	biological_process
GO:0070126	PTCD3	biological_process
GO:0070126	MRPL50	biological_process
GO:0070126	MRPL20	biological_process
GO:0070126	MRPL21	biological_process
GO:0070126	MRPS28	biological_process
GO:0070126	MRPL47	biological_process
GO:0070126	MRPS18B	biological_process
GO:0070126	MRPL42	biological_process
GO:0070126	MRPL55	biological_process
GO:0070126	MRPL53	biological_process
GO:0070126	MRPL54	biological_process
GO:0070126	MRPL13	biological_process
GO:0070126	MRPL28	biological_process
GO:0070126	MRPS16	biological_process
GO:0070126	MRPS18C	biological_process
GO:0070126	MRPL52	biological_process
GO:0070126	MRPL33	biological_process
GO:0070126	MRPL45	biological_process
GO:0070126	GADD45GIP1	biological_process
GO:0070126	GFM2	biological_process
GO:0070126	MRPL2	biological_process
GO:0070126	MRPS18A	biological_process
GO:0070126	MRPL4	biological_process
GO:0070126	MRPL17	biological_process
GO:0070126	MRPL39	biological_process
GO:0070126	MRPS10	biological_process
GO:0070126	MRPS7	biological_process
GO:0070126	MTRF1	biological_process
GO:0070126	MRPL18	biological_process
GO:0070126	OXA1L	biological_process
GO:0070126	MRPL15	biological_process
GO:0070126	MRPL14	biological_process
GO:0070126	MRPL22	biological_process
GO:0070126	MRPS2	biological_process
GO:0070126	MRPS25	biological_process
GO:0070126	MRPS26	biological_process
GO:0070126	MRPS24	biological_process
GO:0070126	MRPL48	biological_process
GO:0070126	MRPS14	biological_process
GO:0070126	MRPS15	biological_process
GO:0070126	MRPS23	biological_process
GO:0070126	MRPS33	biological_process
GO:0070126	MRPS11	biological_process
GO:0070126	MRPS9	biological_process
GO:0070126	MRPS6	biological_process
GO:0070126	MRPS5	biological_process
GO:0070126	MRPS34	biological_process
GO:0070126	MRPL41	biological_process
GO:0070126	MRPL40	biological_process
GO:0070126	MRPL38	biological_process
GO:0070126	MRPL36	biological_process
GO:0070126	MRPL34	biological_process
GO:0070126	MRPL3	biological_process
GO:0070126	MRPL32	biological_process
GO:0070126	MRPL46	biological_process
GO:0070126	MRPL11	biological_process
GO:0070126	MRPL9	biological_process
GO:0070126	MRPL1	biological_process
GO:0070131	FASTKD3	biological_process
GO:0070131	MPV17L2	biological_process
GO:0070131	MRPS27	biological_process
GO:0070131	C1QBP	biological_process
GO:0070131	CDK5RAP1	biological_process
GO:0070131	NGRN	biological_process
GO:0070131	RPUSD4	biological_process
GO:0070131	TRMT10C	biological_process
GO:0070131	FASTKD2	biological_process
GO:0070131	TRUB2	biological_process
GO:0070131	RPUSD3	biological_process
GO:0070131	RMND1	biological_process
GO:0070131	COA3	biological_process
GO:0070198	XRCC5	biological_process
GO:0070198	ATR	biological_process
GO:0070198	ATRX	biological_process
GO:0070198	ACD	biological_process
GO:0070198	TINF2	biological_process
GO:0070198	TERF2	biological_process
GO:0070198	PINX1	biological_process
GO:0070198	TPP1	biological_process
GO:0070198	TNKS	biological_process
GO:0070198	TERF2IP	biological_process
GO:0070198	TNKS2	biological_process
GO:0070207	P2RX3	biological_process
GO:0070207	CLYBL	biological_process
GO:0070207	SIGMAR1	biological_process
GO:0070207	ASIC1	biological_process
GO:0070207	SLC1A2	biological_process
GO:0070207	STEAP4	biological_process
GO:0070207	PNPT1	biological_process
GO:0070207	MLKL	biological_process
GO:0070207	SLC1A5	biological_process
GO:0070207	ITLN1	biological_process
GO:0070207	ALOX5AP	biological_process
GO:0070207	DISP1	biological_process
GO:0070207	MIF	biological_process
GO:0070207	HLA-G	biological_process
GO:0070213	PARP6	biological_process
GO:0070213	PARP11	biological_process
GO:0070213	PARP10	biological_process
GO:0070213	PARP16	biological_process
GO:0070213	PARP1	biological_process
GO:0070213	TNKS	biological_process
GO:0070213	PARP8	biological_process
GO:0070213	PARP3	biological_process
GO:0070213	TIPARP	biological_process
GO:0070213	PARP12	biological_process
GO:0070213	TNKS2	biological_process
GO:0070262	PPP5C	biological_process
GO:0070262	PPP2R2D	biological_process
GO:0070262	PPP2CA	biological_process
GO:0070262	PPP2CB	biological_process
GO:0070262	PPM1F	biological_process
GO:0070262	PPP2R2A	biological_process
GO:0070262	PPP2R2B	biological_process
GO:0070262	NCK1	biological_process
GO:0070262	DUSP1	biological_process
GO:0070262	PPP2R2C	biological_process
GO:0070262	PPP1R15B	biological_process
GO:0070262	PPTC7	biological_process
GO:0070262	PPP3CA	biological_process
GO:0070262	PPP1CA	biological_process
GO:0070266	CYLD	biological_process
GO:0070266	MLKL	biological_process
GO:0070266	PPIF	biological_process
GO:0070266	RIPK3	biological_process
GO:0070266	CD14	biological_process
GO:0070266	RIPK1	biological_process
GO:0070266	TRPM7	biological_process
GO:0070266	TICAM1	biological_process
GO:0070266	TLR3	biological_process
GO:0070266	TLR4	biological_process
GO:0070266	BIRC2	biological_process
GO:0070266	DNM1L	biological_process
GO:0070266	PYGL	biological_process
GO:0070266	LY96	biological_process
GO:0070266	TICAM2	biological_process
GO:0070266	SPATA2	biological_process
GO:0070266	FASLG	biological_process
GO:0070266	PGAM5	biological_process
GO:0070266	TP53	biological_process
GO:0070266	IPMK	biological_process
GO:0070266	ITPK1	biological_process
GO:0070301	FOXO1	biological_process
GO:0070301	RHOB	biological_process
GO:0070301	CYP1B1	biological_process
GO:0070301	PCGF2	biological_process
GO:0070301	SETX	biological_process
GO:0070301	ABL1	biological_process
GO:0070301	BNIP3	biological_process
GO:0070301	RIPK3	biological_process
GO:0070301	HDAC6	biological_process
GO:0070301	PPP5C	biological_process
GO:0070301	ERN1	biological_process
GO:0070301	RIPK1	biological_process
GO:0070301	NET1	biological_process
GO:0070301	ZNF277	biological_process
GO:0070301	RPS3	biological_process
GO:0070301	ANXA1	biological_process
GO:0070301	AXL	biological_process
GO:0070301	NFE2L2	biological_process
GO:0070301	SPHK1	biological_process
GO:0070301	PARK7	biological_process
GO:0070301	PDGFD	biological_process
GO:0070301	TRPC6	biological_process
GO:0070301	TRPM2	biological_process
GO:0070301	SRC	biological_process
GO:0070301	PRKAA1	biological_process
GO:0070301	NQO1	biological_process
GO:0070301	ETS1	biological_process
GO:0070301	IMPACT	biological_process
GO:0070301	APEX1	biological_process
GO:0070301	PLEKHA1	biological_process
GO:0070301	PRKCD	biological_process
GO:0070301	MAP1LC3A	biological_process
GO:0070301	RELA	biological_process
GO:0070301	PAX2	biological_process
GO:0070301	SIRPA	biological_process
GO:0070301	ZNF580	biological_process
GO:0070301	TNFAIP3	biological_process
GO:0070301	SMPD3	biological_process
GO:0070301	FXN	biological_process
GO:0070301	MAPK7	biological_process
GO:0070301	KDM6B	biological_process
GO:0070301	MAP3K5	biological_process
GO:0070301	EZH2	biological_process
GO:0070301	KLF4	biological_process
GO:0070301	ANKZF1	biological_process
GO:0070301	HSF1	biological_process
GO:0070301	AQP1	biological_process
GO:0070301	ECT2	biological_process
GO:0070301	IL18RAP	biological_process
GO:0070301	MAPK13	biological_process
GO:0070301	BECN1	biological_process
GO:0070301	IL6	biological_process
GO:0070301	MYB	biological_process
GO:0070301	SIRT1	biological_process
GO:0070301	CBX8	biological_process
GO:0070301	PCNA	biological_process
GO:0070301	FABP1	biological_process
GO:0070301	PPIF	biological_process
GO:0070301	HDAC2	biological_process
GO:0070301	KLF2	biological_process
GO:0070301	ARG1	biological_process
GO:0070306	SIX3	biological_process
GO:0070306	TDRD7	biological_process
GO:0070306	SKIL	biological_process
GO:0070306	NF2	biological_process
GO:0070306	SLC7A11	biological_process
GO:0070306	CRYGD	biological_process
GO:0070306	KDM5B	biological_process
GO:0070306	FZR1	biological_process
GO:0070306	SMAD3	biological_process
GO:0070306	PITX3	biological_process
GO:0070306	MAF	biological_process
GO:0070317	RAD51	biological_process
GO:0070317	DAB2IP	biological_process
GO:0070317	RYBP	biological_process
GO:0070317	BMI1	biological_process
GO:0070317	PHC3	biological_process
GO:0070317	PCGF6	biological_process
GO:0070317	PPP2R5B	biological_process
GO:0070317	PCGF2	biological_process
GO:0070317	EED	biological_process
GO:0070317	YAF2	biological_process
GO:0070317	RNF2	biological_process
GO:0070317	BRCA1	biological_process
GO:0070317	L3MBTL2	biological_process
GO:0070317	EHMT2	biological_process
GO:0070317	RBBP4	biological_process
GO:0070317	RBBP7	biological_process
GO:0070317	RBBP8	biological_process
GO:0070317	CBX5	biological_process
GO:0070317	DUX4	biological_process
GO:0070317	MAX	biological_process
GO:0070317	EPC1	biological_process
GO:0070317	APAF1	biological_process
GO:0070317	HLA-G	biological_process
GO:0070317	EHMT1	biological_process
GO:0070317	CBX3	biological_process
GO:0070317	E2F1	biological_process
GO:0070317	FOXO4	biological_process
GO:0070317	E2F6	biological_process
GO:0070317	CHEK1	biological_process
GO:0070317	SUZ12	biological_process
GO:0070317	UXT	biological_process
GO:0070317	RRM2	biological_process
GO:0070317	EZH2	biological_process
GO:0070317	MGA	biological_process
GO:0070317	TFDP1	biological_process
GO:0070317	TFDP2	biological_process
GO:0070317	PHC1	biological_process
GO:0070317	CDC7	biological_process
GO:0070317	RING1	biological_process
GO:0070328	ADORA1	biological_process
GO:0070328	GIP	biological_process
GO:0070328	MLXIPL	biological_process
GO:0070328	LIPC	biological_process
GO:0070328	IL18	biological_process
GO:0070328	GPIHBP1	biological_process
GO:0070328	PLA2G12B	biological_process
GO:0070328	APOA5	biological_process
GO:0070328	CETP	biological_process
GO:0070328	SCARB1	biological_process
GO:0070328	LPL	biological_process
GO:0070328	ANGPTL4	biological_process
GO:0070328	ANGPTL3	biological_process
GO:0070328	NR1H3	biological_process
GO:0070328	APOA1	biological_process
GO:0070328	RORA	biological_process
GO:0070328	APOA4	biological_process
GO:0070328	PNPLA8	biological_process
GO:0070328	SESN2	biological_process
GO:0070328	GCKR	biological_process
GO:0070328	APOC2	biological_process
GO:0070328	APOC3	biological_process
GO:0070328	APOC4	biological_process
GO:0070328	APOE	biological_process
GO:0070328	HNF4A	biological_process
GO:0070328	ACSM2A	biological_process
GO:0070328	ABCG5	biological_process
GO:0070328	ABCG8	biological_process
GO:0070365	TAF10	biological_process
GO:0070365	KRT18	biological_process
GO:0070365	HNF4A	biological_process
GO:0070365	CYP1A1	biological_process
GO:0070365	E2F7	biological_process
GO:0070365	ANXA1	biological_process
GO:0070365	WNT1	biological_process
GO:0070365	HNF1B	biological_process
GO:0070365	PCK1	biological_process
GO:0070365	PCK2	biological_process
GO:0070365	E2F8	biological_process
GO:0070365	ITGA2	biological_process
GO:0070365	CPS1	biological_process
GO:0070365	PROX1	biological_process
GO:0070371	MYC	biological_process
GO:0070371	SOX9	biological_process
GO:0070371	SULT1A4	biological_process
GO:0070371	IGF1	biological_process
GO:0070371	TNFSF11	biological_process
GO:0070371	MT3	biological_process
GO:0070371	HTR2B	biological_process
GO:0070371	OXTR	biological_process
GO:0070371	EGF	biological_process
GO:0070371	SULT1A3	biological_process
GO:0070371	ZFP36L1	biological_process
GO:0070371	ZFP36L2	biological_process
GO:0070371	AVP	biological_process
GO:0070371	KDR	biological_process
GO:0070371	FGF10	biological_process
GO:0070371	CCL11	biological_process
GO:0070371	MAPK1	biological_process
GO:0070371	MAPK3	biological_process
GO:0070371	MAP2K1	biological_process
GO:0070371	ITGAV	biological_process
GO:0070371	MAP2K2	biological_process
GO:0070371	PTGER4	biological_process
GO:0070371	CTSH	biological_process
GO:0070371	TF	biological_process
GO:0070371	IQGAP3	biological_process
GO:0070371	HESX1	biological_process
GO:0070371	LGALS9	biological_process
GO:0070372	APIP	biological_process
GO:0070372	GSTP1	biological_process
GO:0070372	TRAF7	biological_process
GO:0070372	RASGRP1	biological_process
GO:0070372	ERBB2	biological_process
GO:0070372	PTPN6	biological_process
GO:0070372	STYX	biological_process
GO:0070372	FN1	biological_process
GO:0070372	TIAM1	biological_process
GO:0070372	EGFR	biological_process
GO:0070372	NEK10	biological_process
GO:0070372	EPHA2	biological_process
GO:0070372	PRMT5	biological_process
GO:0070372	PKHD1	biological_process
GO:0070372	SYK	biological_process
GO:0070372	FRS2	biological_process
GO:0070372	FAM83D	biological_process
GO:0070372	ROS1	biological_process
GO:0070372	FGFR2	biological_process
GO:0070372	RRAS	biological_process
GO:0070372	ZDHHC17	biological_process
GO:0070372	IL1B	biological_process
GO:0070372	LYN	biological_process
GO:0070372	YWHAZ	biological_process
GO:0070372	CEACAM1	biological_process
GO:0070372	EPHA7	biological_process
GO:0070372	EPHB1	biological_process
GO:0070373	EPHB2	biological_process
GO:0070373	DAB2IP	biological_process
GO:0070373	CRYBA1	biological_process
GO:0070373	C3orf33	biological_process
GO:0070373	TBC1D10C	biological_process
GO:0070373	EZR	biological_process
GO:0070373	GSTP1	biological_process
GO:0070373	LIF	biological_process
GO:0070373	PTPN1	biological_process
GO:0070373	SPRY3	biological_process
GO:0070373	SPRY1	biological_process
GO:0070373	SPRY2	biological_process
GO:0070373	PTPN2	biological_process
GO:0070373	RGS14	biological_process
GO:0070373	DUSP26	biological_process
GO:0070373	FBLN1	biological_process
GO:0070373	ARRB1	biological_process
GO:0070373	ABL1	biological_process
GO:0070373	ADIPOQ	biological_process
GO:0070373	CAMK2N1	biological_process
GO:0070373	PTPRC	biological_process
GO:0070373	SPRED2	biological_process
GO:0070373	VRK3	biological_process
GO:0070373	CHRNA9	biological_process
GO:0070373	SYNJ2BP	biological_process
GO:0070373	CSK	biological_process
GO:0070373	TIMP3	biological_process
GO:0070373	PTPRR	biological_process
GO:0070373	DUSP1	biological_process
GO:0070373	PIN1	biological_process
GO:0070373	DUSP3	biological_process
GO:0070373	DUSP4	biological_process
GO:0070373	ITGB1BP1	biological_process
GO:0070373	DUSP6	biological_process
GO:0070373	SPRY4	biological_process
GO:0070373	TLR4	biological_process
GO:0070373	DUSP9	biological_process
GO:0070373	CNKSR3	biological_process
GO:0070373	ERRFI1	biological_process
GO:0070373	RANBP9	biological_process
GO:0070373	RPS6KA6	biological_process
GO:0070373	GBP1	biological_process
GO:0070373	RAPGEF1	biological_process
GO:0070373	DLG1	biological_process
GO:0070373	FLCN	biological_process
GO:0070373	LMO3	biological_process
GO:0070373	TNIP1	biological_process
GO:0070373	SPRED1	biological_process
